"lemma","count","strong","lexicon"
"ἔννοια",1,"G17710","{'brief': 'thought, intention, purpose', 'long': 'thinking, consideration; a thought, purpose, design, intention.'}"
"διαχλευάζω",1,"G13155","{'brief': 'I lay my hands upon, slay, kill', 'long': 'I lay my hands upon, and so: I slay, kill.'}"
"θεατρίζω",1,"G23010","{'brief': 'I make a public show of', 'long': 'I make a public show of, expose to public shame.'}"
"μυκτηρίζω",1,"G34560","{'brief': 'I sneer at, disdain', 'long': '(properly: I turn up the nose as a sign of contempt), I sneer at, disdain.'}"
"ἐμπαίζω",12,"G17020","{'brief': 'I mock', 'long': 'I mock, ridicule.'}"
"ἐμπαιγμός",1,"G17010","{'brief': 'mockery', 'long': 'mockery, scoffing, scorn.'}"
"ἐμπαίκτης",2,"G17030","{'brief': 'a mocker', 'long': 'a mocker, scoffer.'}"
"χλευάζω",1,"G55120","{'brief': 'I mock, scoff', 'long': 'I mock, scoff, jest, jeer.'}"
"κόπτω",3,"G28750","{'brief': 'I cut off, mourn', 'long': '(a) I cut, cut off, strike, smite, (b) mid: I beat my breast or head in lamentation, lament, mourn, sometimes with acc. of person whose loss is mourned.'}"
"πένθος",5,"G39970","{'brief': 'mourning, sorrow', 'long': 'mourning, sorrow, sadness, grief.'}"
"πενθέω",9,"G39960","{'brief': 'I mourn, lament', 'long': 'I mourn, lament, feel guilt.'}"
"ὀδυρμός",1,"G36020","{'brief': 'lamentation, wailing', 'long': 'lamentation, wailing, mourning, sorrow.'}"
"περισσεύω",29,"G40520","{'brief': 'I exceed, am left over', 'long': '(a) intrans: I exceed the ordinary (the necessary), abound, overflow; am left over, (b) trans: I cause to abound.'}"
"πλεονάζω",4,"G41210","{'brief': 'I abound, increase', 'long': 'I have more than enough; I abound, increase.'}"
"πληθύνω",12,"G41290","{'brief': 'I increase, multiply', 'long': 'I increase, multiply.'}"
"μυστήριον",28,"G34660","{'brief': 'anything hidden, a mystery', 'long': 'a mystery, secret, of which initiation is necessary; in the NT: the counsels of God, once hidden but now revealed in the Gospel or some fact thereof; the Christian revelation generally; particular truths or details of the Christian revelation.'}"
"ἔθνος",64,"G14840","{'brief': 'a race, people, the Gentiles', 'long': 'a race, people, nation; the nations, heathen world, Gentiles.'}"
"γείτων",4,"G10690","{'brief': 'a neighbor', 'long': 'a neighbor.'}"
"πλησίον",16,"G41390","{'brief': 'near, nearby, a neighbor', 'long': 'near, nearby, a neighbor.'}"
"ἕτερος",1,"G20870","{'brief': 'another, different', 'long': ""(a) of two: another, a second, (b) other, different, (c) one's neighbor.""}"
"νουμηνία",1,"G35610","{'brief': 'the new moon as a festival', 'long': 'the new moon, first of the month.'}"
"εὐγενέστερος",1,"G21037","{'brief': 'Eubulus', 'long': 'Eubulus, a Christian with Paul in Rome.'}"
"εὐγενής",2,"G21040","{'brief': 'of noble birth, noble', 'long': '(a) of noble birth, of high birth, (b) noble in nature.'}"
"ἀνάθεμα",1,"G03310","{'brief': 'a curse, a cursed thing', 'long': 'a votive offering, a thing devoted to God; a curse, the thing cursed.'}"
"ἀναθεματίζω",2,"G03320","{'brief': 'I curse, invoke curses', 'long': 'I curse, invoke curses, devote to destruction.'}"
"ὀμνύω",26,"G36600","{'brief': 'I swear, take an oath', 'long': 'I swear, take an oath, promise with an oath.'}"
"ὁρκωμοσία",4,"G37280","{'brief': 'the taking of an oath, an oath', 'long': 'the taking of an oath, an oath.'}"
"ὅρκος",9,"G37270","{'brief': 'an oath', 'long': 'an oath.'}"
"κατέχω",3,"G27220","{'brief': 'I hold fast, bind, restrain', 'long': '(a) I hold fast, bind, arrest, (b) I take possession of, lay hold of, (c) I hold back, detain, restrain, (d) I hold a ship, keep its head.'}"
"κρατέω",20,"G29020","{'brief': 'I lay hold of, obtain', 'long': 'I am strong, mighty, hence: I rule, am master, prevail; I obtain, take hold of; I hold, hold fast.'}"
"πειθαρχέω",2,"G39800","{'brief': 'I obey one in authority', 'long': 'I obey one in authority, conform to advice, obey, follow.'}"
"τηρέω",40,"G50830","{'brief': 'I keep, guard, observe', 'long': 'I keep, guard, observe, watch over.'}"
"φυλάσσω",6,"G54420","{'brief': 'I keep, guard, observe', 'long': '(a) I guard, protect; mid: I am on my guard, (b) act. and mid. of customs and regulations: I keep, observe.'}"
"ὑπήκοος",3,"G52550","{'brief': 'listening to, obedient', 'long': 'listening to, obedient, submissive.'}"
"ὑπακούω",20,"G52190","{'brief': 'I listen, obey', 'long': 'I listen, hearken to, obey, answer.'}"
"ὑπακοή",15,"G52180","{'brief': 'obedience', 'long': 'obedience, submissiveness, compliance.'}"
"μύρον",6,"G34640","{'brief': 'anointing-oil, ointment', 'long': 'anointing-oil, ointment.'}"
"ἔλαιον",11,"G16370","{'brief': 'olive oil', 'long': 'olive oil, oil.'}"
"καλλιέλαιος",1,"G25650","{'brief': 'a cultivated olive tree', 'long': 'a cultivated olive tree.'}"
"ἀγριέλαιος",1,"G00650","{'brief': 'a wild olive tree', 'long': 'a wild olive tree, oleaster.'}"
"ἐλαία",13,"G16360","{'brief': 'an olive tree', 'long': 'an olive tree; the Mount of Olives.'}"
"ἐλαιών",1,"G16380","{'brief': 'Olive-grove, Olive-yard, the mount Olivet', 'long': 'Olive-grove, Olive-yard, the mount Olivet.'}"
"ὕψιστος",3,"G53100","{'brief': 'highest, most high, the heights', 'long': 'highest, most high, the heights.'}"
"ὕψος",3,"G53110","{'brief': 'height, heaven', 'long': 'height, heaven; dignity, eminence.'}"
"κάκωσις",1,"G25610","{'brief': 'affliction, ill-treatment', 'long': 'affliction, ill-treatment, oppression, misery.'}"
"καταδυναστεύω",2,"G26160","{'brief': 'I overpower, quell, treat harshly', 'long': 'I overpower, quell, treat harshly.'}"
"καταπονέω",2,"G26690","{'brief': 'I ill-treat', 'long': 'I exhaust by labor or suffering, wear out, overpower, oppress.'}"
"διατάσσω",4,"G12990","{'brief': 'I give orders to, prescribe', 'long': 'I give orders to, prescribe, arrange.'}"
"διαταγή",1,"G12960","{'brief': 'ordaining, ordinance, disposition', 'long': 'ordaining, ordinance, disposition.'}"
"καθίστημι",1,"G25250","{'brief': 'I set, establish, appoint, conduct', 'long': 'I set down, bring down to a place; I set in order, appoint, make, constitute.'}"
"καταρτίζω",5,"G26750","{'brief': 'I fit together, prepare', 'long': '(a) I fit (join) together; met: I compact together, (b) act. and mid: I prepare, perfect, for his (its) full destination or use, bring into its proper condition (whether for the first time, or after a lapse).'}"
"δικαίωμα",6,"G13450","{'brief': 'a thing pronounced to be just', 'long': 'a thing pronounced (by God) to be righteous (just, the right); or the restoration of a criminal, a fresh chance given him; a righteous deed, an instance of perfect righteousness.'}"
"ἐπίσκοπος",5,"G19850","{'brief': 'overseer, supervisor, ruler', 'long': '(used as an official title in civil life), overseer, supervisor, ruler, especially used with reference to the supervising function exercised by an elder or presbyter of a church or congregation.'}"
"ἐπισκοπέω",1,"G19830","{'brief': 'I exercise oversight, care for', 'long': 'I exercise oversight, care for, visit.'}"
"ἐπισκοπή",1,"G19840","{'brief': 'visitation of judgment, oversight', 'long': '(a) visitation (of judgment), (b) oversight, supervision, overseership.'}"
"καταλαμβάνω",4,"G26380","{'brief': 'I seize tight hold of, overtake, comprehend', 'long': '(a) I seize tight hold of, arrest, catch, capture, appropriate, (b) I overtake, (c) mid. aor: I perceived, comprehended.'}"
"ἐθνικός",2,"G14820","{'brief': 'pagan, heathen, gentile; a Gentile, non-Jew', 'long': 'pagan, heathen, gentile; subst: a Gentile, non-Jew.'}"
"βασίλειος",1,"G09340","{'brief': 'courtiers, palaces, a body of kings, royal', 'long': 'courtiers, palaces, a body of kings, royal.'}"
"πραιτώριον",6,"G42320","{'brief': 'the official residence of the procurator', 'long': 'the palace at Jerusalem occupied by the Roman governor, or the quarters of the praetorian guard in Rome.'}"
"φοῖνιξ",2,"G54040","{'brief': 'a palm tree, palm branch', 'long': 'a palm tree, the date-palm.'}"
"πρόκριμα",1,"G42990","{'brief': 'a prejudgment, prejudice', 'long': 'a prejudgment, prejudice, partiality, preference.'}"
"προσωπολήμπτης",1,"G43810","{'brief': 'one who shows partiality', 'long': 'one who shows partiality.'}"
"προσωπολημψία",4,"G43820","{'brief': 'partiality, favoritism', 'long': 'partiality, favoritism.'}"
"πρόσκλισις",1,"G43460","{'brief': 'partiality', 'long': 'partiality, an inclination towards.'}"
"μακροθυμέω",8,"G31140","{'brief': 'I suffer long, have patience, am forbearing', 'long': 'I suffer long, have patience, am forbearing, perseverance.'}"
"μακροθυμία",14,"G31150","{'brief': 'patience, forbearance', 'long': 'patience, forbearance, longsuffering.'}"
"ἀνεξίκακος",1,"G04200","{'brief': 'enduring evil, patient of evil', 'long': 'enduring evil, patient of evil, patiently forbearing.'}"
"πατριάρχης",4,"G39660","{'brief': 'a patriarch', 'long': 'a patriarch, head or founder of a family.'}"
"εἰρήνη",92,"G15150","{'brief': 'peace, peace of mind', 'long': 'peace, peace of mind; invocation of peace a common Jewish farewell, in the Hebraistic sense of the health (welfare) of an individual.'}"
"εἰρηνεύω",4,"G15140","{'brief': 'I am peaceful, keep the peace, am at peace', 'long': 'I am peaceful, keep the peace, am at peace.'}"
"εἰρηνικός",2,"G15160","{'brief': 'peaceable, disposed to peace', 'long': 'peaceable, disposed to peace, profitable.'}"
"εἰρηνοποιέω",1,"G15170","{'brief': 'I make peace, reconcile', 'long': 'I make peace, reconcile.'}"
"ἄμαχος",2,"G02690","{'brief': 'not quarrelsome, peaceable', 'long': 'peaceable, abstaining from fighting, not contentious.'}"
"ἡσύχιος",1,"G22720","{'brief': 'quiet, tranquil', 'long': 'quiet, tranquil, peaceful.'}"
"δῆμος",1,"G12180","{'brief': 'the people, multitude, rabble', 'long': 'properly: the people, especially citizens of a Greek city in popular assembly, but in NT, multitude, rabble.'}"
"λαός",136,"G29920","{'brief': 'a people, the crowd', 'long': ""(a) a people, characteristically of God's chosen people, first the Jews, then the Christians, (b) sometimes, but rarely, the people, the crowd.""}"
"ὄχλος",2,"G37930","{'brief': 'a crowd', 'long': 'a crowd, mob, the common people.'}"
"τέλειος",18,"G50460","{'brief': 'perfect, full-grown', 'long': 'perfect, (a) complete in all its parts, (b) full grown, of full age, (c) specially of the completeness of Christian character.'}"
"τελείωσις",1,"G50500","{'brief': 'completion, fulfillment, perfection', 'long': 'completion, fulfillment, perfection.'}"
"τελειότερος",1,"G50465","{'brief': 'perfect, full-grown', 'long': 'perfect, (a) complete in all its parts, (b) full grown, of full age, (c) specially of the completeness of Christian character.'}"
"τελειόω",23,"G50480","{'brief': 'I complete, accomplish, make perfect', 'long': '(a) as a course, a race, or the like: I complete, finish (b) as of time or prediction: I accomplish, (c) I make perfect; pass: I am perfected.'}"
"τελειωτής",1,"G50510","{'brief': 'a perfecter, completer', 'long': 'a perfecter, completer, finisher.'}"
"τελειότης",1,"G50470","{'brief': 'perfectness, perfection', 'long': 'perfectness, perfection, maturity.'}"
"τελέω",2,"G50550","{'brief': 'I end, accomplish, pay', 'long': '(a) I end, finish, (b) I fulfill, accomplish, (c) I pay.'}"
"διώκω",36,"G13770","{'brief': 'I pursue, persecute', 'long': 'I pursue, hence: I persecute.'}"
"διωγμός",10,"G13750","{'brief': 'persecution', 'long': 'chase, pursuit; persecution.'}"
"διώκτης",1,"G13760","{'brief': 'a persecutor', 'long': 'a persecutor.'}"
"προσκαρτέρησις",1,"G43430","{'brief': 'perseverance', 'long': 'perseverance.'}"
"μεταστρέφω",1,"G33440","{'brief': 'I turn, change, corrupt, pervert', 'long': 'I turn, change, corrupt, pervert.'}"
"σκολιός",3,"G46460","{'brief': 'crooked, perverse, unfair', 'long': 'crooked, perverse, unfair, curved, tortuous.'}"
"ἄτοπος",2,"G08240","{'brief': 'improper, unrighteous, perverse', 'long': '(lit: out of place, unusual, unbecoming), improper, unrighteous, perverse.'}"
"ἐκστρέφω",1,"G16120","{'brief': 'I change for the worse, corrupt, pervert', 'long': 'I change for the worse, corrupt, pervert.'}"
"διέρχομαι",1,"G13300","{'brief': 'I pass through, spread a report', 'long': 'I pass through, spread (as a report).'}"
"κατανύσσω",1,"G26600","{'brief': 'I am pierced, stung', 'long': 'met: I am pierced, stung, smitten.'}"
"ἐκκεντέω",2,"G15740","{'brief': 'I pierce through, transfix', 'long': 'I pierce through (or deeply), transfix.'}"
"νύσσω",1,"G35720","{'brief': 'I prick, pierce, stab', 'long': 'I prick, pierce.'}"
"χοῖρος",12,"G55190","{'brief': 'swine', 'long': 'a swine, hog, sow.'}"
"ὗς",1,"G53000","{'brief': 'a hog, boar, or sow', 'long': 'a hog, boar, or sow.'}"
"στῦλος",4,"G47690","{'brief': 'a pillar', 'long': 'a pillar, support, column.'}"
"βόθυνος",3,"G09990","{'brief': 'a pit, ditch', 'long': 'a pit, ditch.'}"
"φρέαρ",4,"G54210","{'brief': 'a pit, well', 'long': 'a pit, well, cistern.'}"
"πληγή",13,"G41270","{'brief': 'a blow, stripe, wound', 'long': 'a blow, stripe, wound; an affliction, plague.'}"
"ἀρραβών",3,"G07280","{'brief': 'an earnest, earnest-money', 'long': 'an earnest, earnest-money, a large part of the payment, given in advance as a security that the whole will be paid afterwards.'}"
"ἀροτριάω",3,"G07220","{'brief': 'I plow', 'long': 'I plow.'}"
"ἄροτρον",1,"G07230","{'brief': 'a plow', 'long': 'a plow.'}"
"κατάσχεσις",2,"G26970","{'brief': 'a possession', 'long': 'a possession, holding fast.'}"
"κτῆμα",3,"G29330","{'brief': 'a field, property', 'long': 'a piece of landed property, a field; plur: possessions, property, possibly landed property, property in land.'}"
"κτάομαι",1,"G29320","{'brief': 'I win, get, buy, possess', 'long': '(a) I acquire, win, get, purchase, buy, (b) I possess, win mastery over.'}"
"περιποίησις",2,"G40470","{'brief': 'obtaining, possessing, possession', 'long': 'acquiring, obtaining, possessing, possession, ownership.'}"
"σκεῦος",1,"G46320","{'brief': 'a vessel to contain liquid, utensil, tackle', 'long': 'a vessel to contain liquid; a vessel of mercy or wrath; any instrument by which anything is done; a household utensil; of ships: tackle.'}"
"ἀπέχω",9,"G05680","{'brief': 'I have in full, am far, it is enough', 'long': 'I have in full, am far, it is enough.'}"
"ὑπάρχω",23,"G52250","{'brief': 'I am, exist, am in possession', 'long': 'I begin, am, exist, am in possession.'}"
"ὕπαρξις",1,"G52230","{'brief': 'goods, substance, property', 'long': 'goods, substance, property, possessions.'}"
"αἴνεσις",1,"G01330","{'brief': 'praise', 'long': 'praise, commendation.'}"
"αἰνέω",8,"G01340","{'brief': 'I praise', 'long': 'I praise.'}"
"αἶνος",2,"G01360","{'brief': 'praise', 'long': 'praise.'}"
"ἐξομολογέω",3,"G18430","{'brief': 'I consent fully, confess', 'long': '(a) I consent fully, agree out and out, (b) I confess, admit, acknowledge (cf. the early Hellenistic sense of the middle: I acknowledge a debt), (c) I give thanks, praise.'}"
"ἐπαινέω",6,"G18670","{'brief': 'I praise, commend', 'long': 'I praise, commend, applaud.'}"
"ἔπαινος",11,"G18680","{'brief': 'commendation, praise', 'long': 'commendation, praise, approval.'}"
"εὐαγγελίζω",1,"G20970","{'brief': 'I bring good news, preach good tidings', 'long': 'I bring good news, preach good tidings, with or without an object, expressing either the persons who receive the good news or the good news itself (the good news being sometimes expressed as a person).'}"
"κήρυγμα",8,"G27820","{'brief': 'a proclamation, preaching', 'long': 'a proclamation, preaching.'}"
"κηρύσσω",59,"G27840","{'brief': 'I proclaim, herald, preach', 'long': 'I proclaim, herald, preach.'}"
"καταγγέλλω",18,"G26050","{'brief': 'I declare openly, preach', 'long': 'I declare openly, proclaim, preach, laud, celebrate.'}"
"προκηρύσσω",1,"G42960","{'brief': 'I preach beforehand', 'long': 'I announce or preach beforehand, announce by herald.'}"
"ἐξαγγέλλω",1,"G18040","{'brief': 'I announce publicly, proclaim', 'long': 'I announce publicly, proclaim.'}"
"πολύτιμος",2,"G41860","{'brief': 'of great value', 'long': 'of great value, very costly, very precious.'}"
"πολυτελής",1,"G41850","{'brief': 'very costly, very precious', 'long': 'very costly, very precious, of great value.'}"
"τίμιος",8,"G50930","{'brief': 'of great price, precious, honored', 'long': 'of great price, precious, honored.'}"
"τιμιώτατος",2,"G50945","{'brief': 'preciousness, costliness', 'long': 'preciousness, costliness, worth.'}"
"τιμή",1,"G50920","{'brief': 'a price, honor', 'long': 'a price, honor.'}"
"ἔντιμος",2,"G17840","{'brief': 'precious, honored, honorable', 'long': '(held precious, hence) precious, honored, honorable in rank.'}"
"ἰσότιμος",1,"G24720","{'brief': 'equally privileged, equal', 'long': 'equally privileged, equal in honor.'}"
"ἀρχηγός",4,"G07470","{'brief': 'originator, author, founder', 'long': 'originator, author, founder, prince, leader.'}"
"δέσμιος",15,"G11980","{'brief': 'one bound, a prisoner', 'long': 'one bound, a prisoner.'}"
"δεσμοφύλαξ",1,"G12000","{'brief': 'a keeper of a prison, a jailer', 'long': 'a keeper of a prison, a jailer.'}"
"δεσμωτήριον",4,"G12010","{'brief': 'a prison', 'long': 'a prison.'}"
"δεσμώτης",2,"G12020","{'brief': 'a prisoner, captive', 'long': 'a prisoner, captive.'}"
"συνκλείω",1,"G47880","{'brief': 'I enclose, shut in', 'long': 'I enclose, shut in, make subject to.'}"
"συναιχμάλωτος",2,"G48690","{'brief': 'a fellow captive', 'long': 'a fellow captive or prisoner.'}"
"βέβηλος",3,"G09520","{'brief': 'profane, secular, unspiritual, godless, worldly', 'long': 'permitted to be trodden, accessible.'}"
"βεβηλόω",2,"G09530","{'brief': 'I profane', 'long': 'I profane, pollute, violate.'}"
"διαπραγματεύομαι",1,"G12810","{'brief': 'I gain by business', 'long': 'I gain by business (trading).'}"
"κέρδος",3,"G27710","{'brief': 'gain, advantage', 'long': 'gain, advantage, profit.'}"
"κερδαίνω",15,"G27700","{'brief': 'I gain, win, avoid loss', 'long': 'I gain, acquire, win (over), avoid loss.'}"
"συμφέρω",14,"G48510","{'brief': 'I collect, am profitable to', 'long': 'I bring together, collect; I am profitable to.'}"
"σύμφορος",2,"G48525","{'brief': 'I assent to', 'long': 'I assent to, consent, confess, agree with.'}"
"χρήσιμος",1,"G55390","{'brief': 'useful, profitable', 'long': 'useful, profitable.'}"
"ἐργασία",2,"G20390","{'brief': 'working, activity, trade, performance', 'long': 'working, activity, work, service, trade, business, gains of business, performance, practice.'}"
"ὀνίνημι",1,"G36850","{'brief': 'I help, profit, have joy of', 'long': 'I profit, benefit, help; mid: I have profit, derive benefit.'}"
"ὄφελος",3,"G37860","{'brief': 'advantage, gain, profit', 'long': 'advantage, gain, profit, help.'}"
"ὠφελέω",15,"G56230","{'brief': 'I help, benefit, do good', 'long': 'I help, benefit, do good, am useful (to), profit.'}"
"ὠφέλια",2,"G56220","{'brief': 'usefulness, profit, advantage', 'long': 'usefulness, profit, advantage, benefit, gain.'}"
"ὠφέλιμος",4,"G56240","{'brief': 'profitable, beneficial, useful', 'long': 'profitable, beneficial, useful.'}"
"εὐοδόω",4,"G21370","{'brief': 'I cause to prosper, have a happy journey', 'long': 'I cause to prosper, pass: I have a happy (successful) journey, hence: I prosper.'}"
"πόρνη",12,"G42040","{'brief': 'a prostitute', 'long': 'a prostitute; met: an idolatrous community.'}"
"καύχησις",1,"G27460","{'brief': 'the act of boasting, exultation', 'long': 'the act of boasting, glorying, exultation.'}"
"τυφόω",2,"G51870","{'brief': 'I puff up, make haughty', 'long': 'I puff up, make haughty; pass: I am puffed up, am haughty.'}"
"φυσίωσις",1,"G54500","{'brief': 'a puffing up, pride', 'long': 'a puffing up, pride, swelling.'}"
"ὑπερήφανος",4,"G52440","{'brief': 'proud, arrogant', 'long': 'proud, arrogant, disdainful.'}"
"ὑπερηφανία",1,"G52430","{'brief': 'pride, arrogance', 'long': 'pride, arrogance, disdain.'}"
"ὑψηλοφρονέω",1,"G53090","{'brief': 'I am high-minded, proud', 'long': 'I am high-minded, proud.'}"
"παραβολή",1,"G38500","{'brief': 'a parable, comparison', 'long': '(a) a comparison, (b) a parable, often of those uttered by our Lord, (c) a proverb, an adage.'}"
"παροιμία",1,"G39420","{'brief': 'an allegory, proverb', 'long': 'a cryptic saying, an allegory; a proverb, figurative discourse.'}"
"ἐπαρχεία",2,"G18850","{'brief': 'sphere of duty, province', 'long': 'sphere of duty, province.'}"
"παραζηλόω",3,"G38630","{'brief': 'I make jealous', 'long': 'I make jealous, provoke to jealously, provoke to anger.'}"
"παροξύνω",2,"G39470","{'brief': 'I provoke, irritate', 'long': 'I arouse anger, provoke, irritate.'}"
"παροργίζω",1,"G39490","{'brief': 'I provoke to anger, exasperate', 'long': 'I provoke to anger, exasperate.'}"
"ἐρεθίζω",1,"G20420","{'brief': 'I stir up, provoke', 'long': 'I stir up, arouse to anger, provoke, irritate, incite.'}"
"φυσιόω",7,"G54480","{'brief': 'I inflate, puff up', 'long': 'I inflate, puff up; pass: I am puffed up, arrogant, proud.'}"
"ὑπεραίρω",2,"G52290","{'brief': 'I raise beyond, uplift', 'long': 'lit: I raise beyond, uplift; mid: I lift myself up, exalt myself, am arrogant.'}"
"δίκη",1,"G13490","{'brief': 'justice, judicial hearing, punishment', 'long': '(a) (originally: custom, usage) right, justice, (b) process of law, judicial hearing, (c) execution of sentence, punishment, penalty, (d) justice, vengeance.'}"
"κολάζω",2,"G28490","{'brief': 'I chastise, punish', 'long': 'I chastise, curtail, punish; mid: I cause to be punished.'}"
"κόλασις",2,"G28510","{'brief': 'chastisement, punishment', 'long': 'chastisement, punishment, torment, perhaps with the idea of deprivation.'}"
"τιμωρία",1,"G50980","{'brief': 'punishment, penalty', 'long': 'punishment, penalty.'}"
"τιμωρέω",2,"G50970","{'brief': 'I punish', 'long': 'I punish, avenge myself on.'}"
"ἐπιτιμία",1,"G20090","{'brief': 'punishment', 'long': 'punishment, penalty.'}"
"πορφυροῦς",4,"G42100","{'brief': 'purple', 'long': 'purple.'}"
"πορφυρόπωλις",1,"G42110","{'brief': 'a female seller of purple cloth', 'long': 'a female seller of purple cloth.'}"
"πορφύρα",4,"G42090","{'brief': 'a purple garment', 'long': 'a purple garment, indicating power or wealth.'}"
"βασίλισσα",4,"G09380","{'brief': 'a queen', 'long': 'a queen.'}"
"σβέννυμι",5,"G45700","{'brief': 'I extinguish, suppress', 'long': '(a) I extinguish, quench, (b) I suppress, thwart.'}"
"παραφρονία",1,"G39130","{'brief': 'madness, folly', 'long': 'madness, folly.'}"
"φρυάσσω",1,"G54330","{'brief': 'I roar, rage', 'long': 'I am wanton, insolent; I roar, rage.'}"
"γίνομαι",5,"G10960","{'brief': 'I come into being, am born', 'long': 'I come into being, am born, become, come about, happen.'}"
"διεγείρω",1,"G13260","{'brief': 'I wake out of sleep, I arouse', 'long': 'I wake out of sleep, arouse in general, stir up.'}"
"συνεγείρω",3,"G48910","{'brief': 'I raise along with', 'long': 'I raise along with.'}"
"ἀνίστημι",107,"G04500","{'brief': 'I raise up, set up, rise from', 'long': 'I raise up, set up; I rise from among (the) dead; I arise, appear.'}"
"ἀνάστασις",1,"G03860","{'brief': 'a rising again, resurrection', 'long': 'a rising again, resurrection.'}"
"ἀναπηδάω",1,"G03755","{'brief': 'I send up to a higher tribunal, I send back', 'long': 'I send up (to a higher tribunal), send back.'}"
"ἀνατέλλω",2,"G03930","{'brief': 'I make to rise, I rise, shine', 'long': 'I make to rise, I rise, shine (generally of the sun, and hence met.).'}"
"ἐγείρω",136,"G14530","{'brief': 'I wake, arouse, raise up', 'long': '(a) I wake, arouse, (b) I raise up.'}"
"ἐξεγείρω",2,"G18250","{'brief': 'I raise up, arouse', 'long': 'I raise up, arouse.'}"
"ἐξανίστημι",1,"G18170","{'brief': 'I raise up, rise up', 'long': '(a) in trans. tenses: I raise up, cause to grow, (b) in intrans. tenses: I rise up from.'}"
"ἐπανίστημι",1,"G18810","{'brief': 'I rise up against', 'long': 'intrans. tenses: I rise up against.'}"
"παραπικρασμός",2,"G38940","{'brief': 'a provocation, irritation', 'long': 'a provocation, irritation, rebellion.'}"
"παραπικραίνω",1,"G38930","{'brief': 'I embitter, provoke, irritate', 'long': 'I embitter, provoke, irritate.'}"
"στάσις",2,"G47140","{'brief': 'standing, place, dissension', 'long': 'an insurrection, dissension; originally: standing, position, place.'}"
"στασιαστής",1,"G47135","{'brief': 'a jar or vase', 'long': 'a jar or vase.'}"
"ἀντιλογία",1,"G04850","{'brief': 'contradiction, contention, rebellion', 'long': 'contradiction, contention, rebellion.'}"
"ἀντιτάσσω",1,"G04980","{'brief': 'I set myself against, resist', 'long': 'I set myself against, resist (the attack of).'}"
"ἀνυπότακτος",3,"G05060","{'brief': 'unruly', 'long': 'not subject to rule, unruly.'}"
"ἐλέγχω",13,"G16510","{'brief': 'I rebuke, expose', 'long': '(a) I reprove, rebuke, discipline, (b) I expose, show to be guilty.'}"
"ἐπιτιμάω",26,"G20080","{'brief': 'I rebuke, chide, admonish, warn', 'long': '(a) I rebuke, chide, admonish, (b) I warn.'}"
"ἐπιπλήσσω",1,"G19690","{'brief': 'I rebuke, chide, reprove', 'long': 'I rebuke, chide, reprove, strike at.'}"
"ἔλεγξις",1,"G16490","{'brief': 'rebuke, reproof, refutation', 'long': 'rebuke, reproof, refutation.'}"
"δέχομαι",52,"G12090","{'brief': 'I take, receive, accept, welcome', 'long': 'I take, receive, accept, welcome.'}"
"λαμβάνω",144,"G29830","{'brief': 'I receive, take', 'long': '(a) I receive, get, (b) I take, lay hold of.'}"
"εἰσδέχομαι",1,"G15230","{'brief': 'I welcome in', 'long': 'I welcome in, admit, receive.'}"
"κομίζω",9,"G28650","{'brief': 'I bring, receive, recover', 'long': '(a) act: I convey, bring, carry, (b) mid: I receive back, receive what has belonged to myself but has been lost, or else promised but kept back, or: I get what has come to be my own by earning, recover.'}"
"μεταλαμβάνω",1,"G33350","{'brief': 'I share in, partake of', 'long': '(a) with gen: I take a share (part) of, share in, partake of, (b) with acc: I take after (later) or take instead.'}"
"νομοθετέω",1,"G35490","{'brief': 'I ordain, enact', 'long': '(a) I ordain, lay down, give the sanction of law to, enact, (b) I base legally, regulate, direct.'}"
"παραλαμβάνω",15,"G38800","{'brief': 'I take, receive', 'long': 'I take from, receive from, or: I take to, receive (apparently not used of money), admit, acknowledge; I take with me.'}"
"παραδέχομαι",5,"G38580","{'brief': 'I receive, accept, acknowledge', 'long': 'I receive, accept, acknowledge.'}"
"προσδέχομαι",5,"G43270","{'brief': 'I expect, welcome, accept', 'long': '(a) I await, expect, (b) I receive, welcome (originally: to my house), (c) I accept.'}"
"προσλαμβάνω",6,"G43550","{'brief': 'I take to myself, welcome', 'long': '(a) I take to myself, (b) I take aside, (c) I welcome.'}"
"χωρέω",4,"G55620","{'brief': 'I make room, go, receive', 'long': '(lit: I make room, hence) (a) I have room for, receive, contain, (b) I make room for by departing, go, make progress, turn myself.'}"
"ἀναδέχομαι",2,"G03240","{'brief': 'I welcome, receive kindly, undertake', 'long': 'I welcome, receive kindly; I undertake, assume the responsibility of.'}"
"ἀπολαμβάνω",9,"G06180","{'brief': 'I get back, receive back', 'long': '(a) I get back, receive back, (b) I get (receive) as due (deserved), (c) mid: I draw aside, separate.'}"
"ἀποδέχομαι",3,"G05880","{'brief': 'I receive, welcome, entertain', 'long': 'I receive, welcome, entertain (with hospitality), embrace.'}"
"ἐπιδέχομαι",2,"G19260","{'brief': 'I accept, admit, welcome', 'long': 'I accept, admit, welcome.'}"
"ὑποδέχομαι",4,"G52640","{'brief': 'I receive as a guest', 'long': 'I receive as a guest, entertain hospitably, welcome.'}"
"ὑπολαμβάνω",1,"G52740","{'brief': 'I take up, receive, answer, suppose, welcome', 'long': '(a) I take up, (b) I welcome, entertain, (c) I answer, (d) I suppose, imagine.'}"
"κάλαμος",11,"G25630","{'brief': 'a reed, reed-pen', 'long': 'a reed; a reed-pen, reed-staff, measuring rod.'}"
