"book_id","chapter","verse","alignment_num","orig_lang_keys","target_lang_keys","origWords","origWordsTxt","alignmentOrigWords","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween","warnings"
"php","2","22","3",",107079,107081,",",142277,","[{'id': 107079, 'book_id': 'php', 'chapter': '2', 'verse': '22', 'word_num': 0, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFS,'}, {'id': 107081, 'book_id': 'php', 'chapter': '2', 'verse': '22', 'word_num': 2, 'word': 'δοκιμὴν', 'occurrence': 1, 'strong': 'G13820', 'lemma': 'δοκιμή', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν δοκιμὴν",2,"[{'id': 142277, 'book_id': 'php', 'chapter': '2', 'verse': '22', 'word_num': 4, 'word': 'worth', 'occurrence': 1}]","worth",1,"τὴν δοκιμὴν = worth",0.0006557377049180328,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","2","30","14",",107209,107211,",",142468,","[{'id': 107209, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 13, 'word': 'τὸ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,ANS,'}, {'id': 107211, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 15, 'word': 'ὑστέρημα', 'occurrence': 1, 'strong': 'G53030', 'lemma': 'ὑστέρημα', 'morph': 'Gr,N,,,,,ANS,'}]","τὸ ὑστέρημα",2,"[{'id': 142468, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 27, 'word': 'lack', 'occurrence': 1}]","lack",1,"τὸ ὑστέρημα = lack",0.0005837711617046118,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","2","30","15",",107212,107215,",",142469,142470,","[{'id': 107212, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 16, 'word': 'τῆς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GFS,'}, {'id': 107215, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 19, 'word': 'λειτουργίας', 'occurrence': 1, 'strong': 'G30090', 'lemma': 'λειτουργία', 'morph': 'Gr,N,,,,,GFS,'}]","τῆς λειτουργίας",2,"[{'id': 142469, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 28, 'word': 'in', 'occurrence': 1}, {'id': 142470, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 29, 'word': 'service', 'occurrence': 1}]","in service",2,"τῆς λειτουργίας = in service",0.0007288629737609329,1,2,0,"[""Discontiguous original language alignment, extra words: 2, threshold 1""]"
"php","2","30","15",",107212,107215,",",142469,142470,","[{'id': 107212, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 16, 'word': 'τῆς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GFS,'}, {'id': 107215, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 19, 'word': 'λειτουργίας', 'occurrence': 1, 'strong': 'G30090', 'lemma': 'λειτουργία', 'morph': 'Gr,N,,,,,GFS,'}]","τῆς λειτουργίας",2,"[{'id': 142469, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 28, 'word': 'in', 'occurrence': 1}, {'id': 142470, 'book_id': 'php', 'chapter': '2', 'verse': '30', 'word_num': 29, 'word': 'service', 'occurrence': 1}]","in service",2,"τῆς λειτουργίας = in service",0.14285714285714285,1,2,0,"[""Discontiguous original language alignment, extra words: 2, threshold 1""]"
"php","4","12","2",",107741,",",143197,143198,143199,143200,143201,143202,","[{'id': 107741, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 2, 'word': 'ταπεινοῦσθαι', 'occurrence': 1, 'strong': 'G50130', 'lemma': 'ταπεινόω', 'morph': 'Gr,V,NPP,,,,,'}]","ταπεινοῦσθαι",1,"[{'id': 143197, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 3, 'word': 'what', 'occurrence': 1}, {'id': 143198, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 4, 'word': 'it', 'occurrence': 1}, {'id': 143199, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 5, 'word': 'is', 'occurrence': 1}, {'id': 143200, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 6, 'word': 'to', 'occurrence': 1}, {'id': 143201, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 7, 'word': 'be', 'occurrence': 1}, {'id': 143202, 'book_id': 'php', 'chapter': '4', 'verse': '12', 'word_num': 8, 'word': 'poor', 'occurrence': 1}]","what it is to be poor",6,"ταπεινοῦσθαι = what it is to be poor",1.0,1,0,0,"[""Too many target language words in alignment: 6, threshold 5""]"
"php","4","19","2",",107845,107847,",",143355,","[{'id': 107845, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 107847, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 2, 'word': 'Θεός', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Θεός",2,"[{'id': 143355, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 2, 'word': 'God', 'occurrence': 1}]","God",1,"ὁ Θεός = God",0.018796992481203006,55,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","19","2",",107845,107847,",",143355,","[{'id': 107845, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 107847, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 2, 'word': 'Θεός', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Θεός",2,"[{'id': 143355, 'book_id': 'php', 'chapter': '4', 'verse': '19', 'word_num': 2, 'word': 'God', 'occurrence': 1}]","God",1,"ὁ Θεός = God",0.7971014492753623,55,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","20","1",",107862,107864,",",143371,","[{'id': 107862, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 0, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DMS,'}, {'id': 107864, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 2, 'word': 'Θεῷ', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,DMS,'}]","τῷ Θεῷ",2,"[{'id': 143371, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 1, 'word': 'to', 'occurrence': 1}]","to",1,"τῷ Θεῷ = to",0.0022727272727272726,3,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","20","1",",107862,107864,",",143371,","[{'id': 107862, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 0, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DMS,'}, {'id': 107864, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 2, 'word': 'Θεῷ', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,DMS,'}]","τῷ Θεῷ",2,"[{'id': 143371, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 1, 'word': 'to', 'occurrence': 1}]","to",1,"τῷ Θεῷ = to",0.017543859649122806,3,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","20","3",",107862,107864,",",143373,","[{'id': 107862, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 0, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DMS,'}, {'id': 107864, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 2, 'word': 'Θεῷ', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,DMS,'}]","τῷ Θεῷ",2,"[{'id': 143373, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 3, 'word': 'God', 'occurrence': 1}]","God",1,"τῷ Θεῷ = God",0.03484848484848485,46,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","20","3",",107862,107864,",",143373,","[{'id': 107862, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 0, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DMS,'}, {'id': 107864, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 2, 'word': 'Θεῷ', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,DMS,'}]","τῷ Θεῷ",2,"[{'id': 143373, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 3, 'word': 'God', 'occurrence': 1}]","God",1,"τῷ Θεῷ = God",0.26900584795321636,46,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"php","4","20","8",",107870,107871,107872,",",143379,","[{'id': 107870, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 8, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 107871, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 9, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 107872, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 10, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 143379, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 9, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.7333333333333333,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"php","4","20","8",",107870,107871,107872,",",143379,","[{'id': 107870, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 8, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 107871, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 9, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 107872, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 10, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 143379, 'book_id': 'php', 'chapter': '4', 'verse': '20', 'word_num': 9, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.030013642564802184,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","14","1",",128437,128438,128439,",",171664,","[{'id': 128437, 'book_id': 'rev', 'chapter': '1', 'verse': '14', 'word_num': 0, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 128438, 'book_id': 'rev', 'chapter': '1', 'verse': '14', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 128439, 'book_id': 'rev', 'chapter': '1', 'verse': '14', 'word_num': 2, 'word': 'κεφαλὴ', 'occurrence': 1, 'strong': 'G27760', 'lemma': 'κεφαλή', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ δὲ κεφαλὴ",3,"[{'id': 171664, 'book_id': 'rev', 'chapter': '1', 'verse': '14', 'word_num': 1, 'word': 'head', 'occurrence': 1}]","head",1,"ἡ δὲ κεφαλὴ = head",0.0010111223458038423,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","15","1",",128457,128458,128459,",",171686,","[{'id': 128457, 'book_id': 'rev', 'chapter': '1', 'verse': '15', 'word_num': 0, 'word': 'καὶ', 'occurrence': 1, 'strong': 'G25320', 'lemma': 'καί', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 128458, 'book_id': 'rev', 'chapter': '1', 'verse': '15', 'word_num': 1, 'word': 'οἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMP,'}, {'id': 128459, 'book_id': 'rev', 'chapter': '1', 'verse': '15', 'word_num': 2, 'word': 'πόδες', 'occurrence': 1, 'strong': 'G42280', 'lemma': 'πούς', 'morph': 'Gr,N,,,,,NMP,'}]","καὶ οἱ πόδες",3,"[{'id': 171686, 'book_id': 'rev', 'chapter': '1', 'verse': '15', 'word_num': 1, 'word': 'feet', 'occurrence': 1}]","feet",1,"καὶ οἱ πόδες = feet",0.0017777777777777779,2,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","16","18",",128493,128494,128495,",",171733,","[{'id': 128493, 'book_id': 'rev', 'chapter': '1', 'verse': '16', 'word_num': 18, 'word': 'καὶ', 'occurrence': 3, 'strong': 'G25320', 'lemma': 'καί', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 128494, 'book_id': 'rev', 'chapter': '1', 'verse': '16', 'word_num': 19, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 128495, 'book_id': 'rev', 'chapter': '1', 'verse': '16', 'word_num': 20, 'word': 'ὄψις', 'occurrence': 1, 'strong': 'G37990', 'lemma': 'ὄψις', 'morph': 'Gr,N,,,,,NFS,'}]","καὶ ἡ ὄψις",3,"[{'id': 171733, 'book_id': 'rev', 'chapter': '1', 'verse': '16', 'word_num': 22, 'word': 'face', 'occurrence': 1}]","face",1,"καὶ ἡ ὄψις = face",0.0010111223458038423,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","18","7",",128543,128544,128545,",",171786,","[{'id': 128543, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 10, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 128544, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 11, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 128545, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 12, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 171786, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 12, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.7333333333333333,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","18","7",",128543,128544,128545,",",171786,","[{'id': 128543, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 10, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 128544, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 11, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 128545, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 12, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 171786, 'book_id': 'rev', 'chapter': '1', 'verse': '18', 'word_num': 12, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.030013642564802184,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","5","18",",128247,128248,",",171425,171426,171427,171428,171429,","[{'id': 128247, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 19, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 128248, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 20, 'word': 'ἀγαπῶντι', 'occurrence': 1, 'strong': 'G00250', 'lemma': 'ἀγαπάω', 'morph': 'Gr,V,PPA,DMS,'}]","τῷ ἀγαπῶντι",2,"[{'id': 171425, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 21, 'word': 'To', 'occurrence': 1}, {'id': 171426, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 22, 'word': 'the', 'occurrence': 7}, {'id': 171427, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 23, 'word': 'one', 'occurrence': 1}, {'id': 171428, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 24, 'word': 'who', 'occurrence': 1}, {'id': 171429, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 25, 'word': 'loves', 'occurrence': 1}]","To the one who loves",5,"τῷ ἀγαπῶντι = To the one who loves",1.0,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"rev","1","5","18",",128247,128248,",",171425,171426,171427,171428,171429,","[{'id': 128247, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 19, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 128248, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 20, 'word': 'ἀγαπῶντι', 'occurrence': 1, 'strong': 'G00250', 'lemma': 'ἀγαπάω', 'morph': 'Gr,V,PPA,DMS,'}]","τῷ ἀγαπῶντι",2,"[{'id': 171425, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 21, 'word': 'To', 'occurrence': 1}, {'id': 171426, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 22, 'word': 'the', 'occurrence': 7}, {'id': 171427, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 23, 'word': 'one', 'occurrence': 1}, {'id': 171428, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 24, 'word': 'who', 'occurrence': 1}, {'id': 171429, 'book_id': 'rev', 'chapter': '1', 'verse': '5', 'word_num': 25, 'word': 'loves', 'occurrence': 1}]","To the one who loves",5,"τῷ ἀγαπῶντι = To the one who loves",0.0007575757575757576,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"rev","1","6","15",",128277,128278,128279,",",171461,","[{'id': 128277, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 16, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 128278, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 17, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 128279, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 18, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 171461, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 20, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.7333333333333333,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","1","6","15",",128277,128278,128279,",",171461,","[{'id': 128277, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 16, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 128278, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 17, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 128279, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 18, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 171461, 'book_id': 'rev', 'chapter': '1', 'verse': '6', 'word_num': 20, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.030013642564802184,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","10","1","16",",132029,132030,132031,",",176168,","[{'id': 132029, 'book_id': 'rev', 'chapter': '10', 'verse': '1', 'word_num': 18, 'word': 'καὶ', 'occurrence': 3, 'strong': 'G25320', 'lemma': 'καί', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 132030, 'book_id': 'rev', 'chapter': '10', 'verse': '1', 'word_num': 19, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNS,'}, {'id': 132031, 'book_id': 'rev', 'chapter': '10', 'verse': '1', 'word_num': 20, 'word': 'πρόσωπον', 'occurrence': 1, 'strong': 'G43830', 'lemma': 'πρόσωπον', 'morph': 'Gr,N,,,,,NNS,'}]","καὶ τὸ πρόσωπον",3,"[{'id': 176168, 'book_id': 'rev', 'chapter': '10', 'verse': '1', 'word_num': 23, 'word': 'face', 'occurrence': 1}]","face",1,"καὶ τὸ πρόσωπον = face",0.0005837711617046118,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","10","6","1",",132133,132134,",",176283,176284,176285,176286,176287,","[{'id': 132133, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 2, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 132134, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 3, 'word': 'ζῶντι', 'occurrence': 1, 'strong': 'G21980', 'lemma': 'ζάω', 'morph': 'Gr,V,PPA,DMS,'}]","τῷ ζῶντι",2,"[{'id': 176283, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 2, 'word': 'by', 'occurrence': 1}, {'id': 176284, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 3, 'word': 'the', 'occurrence': 1}, {'id': 176285, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 4, 'word': 'one', 'occurrence': 1}, {'id': 176286, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 5, 'word': 'who', 'occurrence': 1}, {'id': 176287, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 6, 'word': 'lives', 'occurrence': 1}]","by the one who lives",5,"τῷ ζῶντι = by the one who lives",0.0007575757575757576,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"rev","10","6","1",",132133,132134,",",176283,176284,176285,176286,176287,","[{'id': 132133, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 2, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 132134, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 3, 'word': 'ζῶντι', 'occurrence': 1, 'strong': 'G21980', 'lemma': 'ζάω', 'morph': 'Gr,V,PPA,DMS,'}]","τῷ ζῶντι",2,"[{'id': 176283, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 2, 'word': 'by', 'occurrence': 1}, {'id': 176284, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 3, 'word': 'the', 'occurrence': 1}, {'id': 176285, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 4, 'word': 'one', 'occurrence': 1}, {'id': 176286, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 5, 'word': 'who', 'occurrence': 1}, {'id': 176287, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 6, 'word': 'lives', 'occurrence': 1}]","by the one who lives",5,"τῷ ζῶντι = by the one who lives",0.14285714285714285,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"rev","10","6","2",",132135,132136,132137,",",176288,","[{'id': 132135, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 4, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 132136, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 5, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 132137, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 6, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 176288, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 7, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.7333333333333333,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"rev","10","6","2",",132135,132136,132137,",",176288,","[{'id': 132135, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 4, 'word': 'εἰς', 'occurrence': 1, 'strong': 'G15190', 'lemma': 'εἰς', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 132136, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 5, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 132137, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 6, 'word': 'αἰῶνας', 'occurrence': 1, 'strong': 'G01650', 'lemma': 'αἰών', 'morph': 'Gr,N,,,,,AMP,'}]","εἰς τοὺς αἰῶνας",3,"[{'id': 176288, 'book_id': 'rev', 'chapter': '10', 'verse': '6', 'word_num': 7, 'word': 'forever', 'occurrence': 1}]","forever",1,"εἰς τοὺς αἰῶνας = forever",0.030013642564802184,22,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
