"lemma","count","strong","lexicon"
"ἀνατέλλω",3,"G03930","{'brief': 'I make to rise, I rise, shine', 'long': 'I make to rise, I rise, shine (generally of the sun, and hence met.).'}"
"ἀνάστασις",12,"G03860","{'brief': 'a rising again, resurrection', 'long': 'a rising again, resurrection.'}"
"διεγείρω",2,"G13260","{'brief': 'I wake out of sleep, I arouse', 'long': 'I wake out of sleep, arouse in general, stir up.'}"
"ἐξεγείρω",2,"G18250","{'brief': 'I raise up, arouse', 'long': 'I raise up, arouse.'}"
"συνεγείρω",3,"G48910","{'brief': 'I raise along with', 'long': 'I raise along with.'}"
"ἐπιτιμάω",28,"G20080","{'brief': 'I rebuke, chide, admonish, warn', 'long': '(a) I rebuke, chide, admonish, (b) I warn.'}"
"ἐλέγχω",14,"G16510","{'brief': 'I rebuke, expose', 'long': '(a) I reprove, rebuke, discipline, (b) I expose, show to be guilty.'}"
"ἐπιπλήσσω",1,"G19690","{'brief': 'I rebuke, chide, reprove', 'long': 'I rebuke, chide, reprove, strike at.'}"
"ἔλεγξις",1,"G16490","{'brief': 'rebuke, reproof, refutation', 'long': 'rebuke, reproof, refutation.'}"
"λαμβάνω",245,"G29830","{'brief': 'I receive, take', 'long': '(a) I receive, get, (b) I take, lay hold of.'}"
"δέχομαι",56,"G12090","{'brief': 'I take, receive, accept, welcome', 'long': 'I take, receive, accept, welcome.'}"
"χωρέω",5,"G55620","{'brief': 'I make room, go, receive', 'long': '(lit: I make room, hence) (a) I have room for, receive, contain, (b) I make room for by departing, go, make progress, turn myself.'}"
"κομίζω",9,"G28650","{'brief': 'I bring, receive, recover', 'long': '(a) act: I convey, bring, carry, (b) mid: I receive back, receive what has belonged to myself but has been lost, or else promised but kept back, or: I get what has come to be my own by earning, recover.'}"
"παραδέχομαι",5,"G38580","{'brief': 'I receive, accept, acknowledge', 'long': 'I receive, accept, acknowledge.'}"
"παραλαμβάνω",17,"G38800","{'brief': 'I take, receive', 'long': 'I take from, receive from, or: I take to, receive (apparently not used of money), admit, acknowledge; I take with me.'}"
"ἀπολαμβάνω",9,"G06180","{'brief': 'I get back, receive back', 'long': '(a) I get back, receive back, (b) I get (receive) as due (deserved), (c) mid: I draw aside, separate.'}"
"ἀποδέχομαι",3,"G05880","{'brief': 'I receive, welcome, entertain', 'long': 'I receive, welcome, entertain (with hospitality), embrace.'}"
"ὑποδέχομαι",4,"G52640","{'brief': 'I receive as a guest', 'long': 'I receive as a guest, entertain hospitably, welcome.'}"
"προσδέχομαι",7,"G43270","{'brief': 'I expect, welcome, accept', 'long': '(a) I await, expect, (b) I receive, welcome (originally: to my house), (c) I accept.'}"
"προσλαμβάνω",8,"G43550","{'brief': 'I take to myself, welcome', 'long': '(a) I take to myself, (b) I take aside, (c) I welcome.'}"
"ἀναδέχομαι",2,"G03240","{'brief': 'I welcome, receive kindly, undertake', 'long': 'I welcome, receive kindly; I undertake, assume the responsibility of.'}"
"εἰσδέχομαι",1,"G15230","{'brief': 'I welcome in', 'long': 'I welcome in, admit, receive.'}"
"μεταλαμβάνω",1,"G33350","{'brief': 'I share in, partake of', 'long': '(a) with gen: I take a share (part) of, share in, partake of, (b) with acc: I take after (later) or take instead.'}"
"νομοθετέω",2,"G35490","{'brief': 'I ordain, enact', 'long': '(a) I ordain, lay down, give the sanction of law to, enact, (b) I base legally, regulate, direct.'}"
"ὑπολαμβάνω",1,"G52740","{'brief': 'I take up, receive, answer, suppose, welcome', 'long': '(a) I take up, (b) I welcome, entertain, (c) I answer, (d) I suppose, imagine.'}"
"ἐπιδέχομαι",2,"G19260","{'brief': 'I accept, admit, welcome', 'long': 'I accept, admit, welcome.'}"
"κάλαμος",11,"G25630","{'brief': 'a reed, reed-pen', 'long': 'a reed; a reed-pen, reed-staff, measuring rod.'}"
"ἐρυθρός",2,"G20630","{'brief': 'red', 'long': 'red.'}"
"ἡγεμονία",1,"G22310","{'brief': 'rule, authority', 'long': 'rule, authority, sovereignty; a reign.'}"
"συνβασιλεύω",2,"G48210","{'brief': 'I reign together with', 'long': 'I reign together with.'}"
"ἀποδοκιμάζω",9,"G05930","{'brief': 'I reject after testing, I disqualify', 'long': 'I reject after testing (examination), disqualify.'}"
"ἀθετέω",14,"G01140","{'brief': 'I annul', 'long': 'I annul, make of no effect, set aside, ignore, slight; I break faith with.'}"
"ἐξουθενέω",1,"G18480","{'brief': 'I ignore, despise', 'long': 'I set at naught, ignore, despise.'}"
"ἀπωθέω",6,"G06830","{'brief': 'I push or thrust away, reject', 'long': 'I push (thrust) away, repulse, reject, refuse.'}"
"ἀρνέομαι",1,"G07200","{'brief': 'I deny, repudiate', 'long': '(a) I deny (a statement), (b) I repudiate (a person, or belief).'}"
"ἀποβολή",2,"G05800","{'brief': 'a casting away, rejection, loss', 'long': 'a casting away, rejection, a loss.'}"
"ἐκπτύω",1,"G16090","{'brief': 'I spit upon, disdain, reject, loathe', 'long': 'I spit out, disdain, reject, loathe.'}"
"ἀπόβλητος",1,"G05790","{'brief': 'worthy to be cast away, worthless', 'long': 'worthy to be cast away, worthless, regarded as vile.'}"
"παραιτέομαι",6,"G38680","{'brief': 'I make excuse, refuse, reject', 'long': 'I beg off, make excuse, deprecate, refuse, reject, decline, shun, avoid.'}"
"φήμη",2,"G53450","{'brief': 'a report, fame', 'long': 'a report, fame, saying.'}"
"διασαφέω",1,"G12850","{'brief': 'I make clear, explain', 'long': 'I make clear, explain fully.'}"
"λόγος",198,"G30560","{'brief': 'a word, speech, divine utterance, analogy', 'long': 'a word, speech, divine utterance, analogy.'}"
"ἀκοή",8,"G01890","{'brief': 'hearing, faculty of hearing, ear', 'long': 'hearing, faculty of hearing, ear; report, rumor.'}"
"διηγέομαι",4,"G13340","{'brief': 'I relate in full, describe', 'long': 'I relate in full, describe, narrate.'}"
"ἦχος",2,"G22790","{'brief': 'a sound, rumor', 'long': '(a) a sound, noise, (b) a rumor, report.'}"
"μηνύω",1,"G33770","{'brief': 'I reveal, inform', 'long': '(a) I reveal, make known (in a law court), I lay information, inform, (b) I make known, point out.'}"
"ἀγγέλλω",1,"G00315","{'brief': 'a message', 'long': 'a message.'}"
"ἐξηγέομαι",1,"G18340","{'brief': 'I explain, make declaration', 'long': 'I lead, show the way; met: I unfold, narrate, declare.'}"
"φάσις",1,"G53340","{'brief': 'report, tidings', 'long': 'report, tidings, information.'}"
"ἐμφανίζω",2,"G17180","{'brief': 'I make visible, report against, appear before', 'long': 'I make visible (manifest); hence: I report (inform) against; pass: I appear before.'}"
"ἀκούω",1,"G01910","{'brief': 'I hear, listen', 'long': 'I hear, listen, comprehend by hearing; pass: is heard, reported.'}"
"ἀνάπαυσις",5,"G03720","{'brief': 'rest, cessation from labor, refreshment', 'long': 'rest, cessation from labor, refreshment.'}"
"λοιπός",10,"G30620","{'brief': 'left, left behind, the remainder', 'long': 'left, left behind, the remainder, the rest, the others.'}"
"ἀναπαύω",3,"G03730","{'brief': 'I make to rest, give rest to, rest, take my ease', 'long': 'I make to rest, give rest to; mid. and pass: I rest, take my ease.'}"
"ἡσυχάζω",3,"G22700","{'brief': 'I rest, am silent, live quietly', 'long': 'I rest from work, cease from altercation, am silent, live quietly.'}"
"κατάπαυσις",9,"G26630","{'brief': 'resting, rest', 'long': '(in the Old Testament of the rest attained by the settlement in Canaan), resting, rest, dwelling, habitation.'}"
"ἄνεσις",4,"G04250","{'brief': 'relief, remission, indulgence, freedom, rest', 'long': 'relief, remission, indulgence, freedom, rest.'}"
"καταπαύω",3,"G26640","{'brief': 'I rest, cause to rest', 'long': '(a) trans: I cause to rest, bring to rest; I cause to refrain, (b) intrans: I rest.'}"
"ἀνακάμπτω",3,"G03440","{'brief': 'I return', 'long': 'I bend or turn back; I return.'}"
"ἐπιστρέφω",36,"G19940","{'brief': 'I turn back to', 'long': '(a) trans: I turn (back) to (towards), (b) intrans: I turn (back) (to [towards]); I come to myself.'}"
"ἐπανάγω",1,"G18770","{'brief': 'I put out, go up', 'long': '(a) nautical: I put out (from the shore), (lit: I take up a ship on to the high seas), (b) I go up, possibly: I go up again, return.'}"
"στρέφω",21,"G47620","{'brief': 'I turn, am converted, change', 'long': 'I turn, am converted, change, change my direction.'}"
"ὑποστρέφω",35,"G52900","{'brief': 'I turn back, return', 'long': 'I turn back, return.'}"
"ἐπανέρχομαι",2,"G18800","{'brief': 'I return, come back again', 'long': 'I return, come back again.'}"
"ἀναλύω",1,"G03600","{'brief': 'I depart, return', 'long': 'I unloose, unloose for departure, depart, return.'}"
"ἀναστρέφω",2,"G03900","{'brief': 'I overturn, turn upside down, return, mid. and pass: I conduct myself, live', 'long': 'I overturn; I turn back, return; I turn hither and thither; pass: I turn myself about; I sojourn, dwell; I conduct myself, behave, live.'}"
"μισθός",29,"G34080","{'brief': 'wages, reward', 'long': '(a) pay, wages, salary, (b) reward, recompense, punishment.'}"
"ἀποδίδωμι",7,"G05910","{'brief': 'I give back, return, sell', 'long': '(a) I give back, return, restore, (b) I give, render, as due, (c) mid: I sell.'}"
"ἀντιμισθία",2,"G04890","{'brief': 'a reward, recompense', 'long': 'a reward, recompense, retribution.'}"
"μισθαποδοσία",3,"G34050","{'brief': 'reward, due punishment', 'long': '(lit: repayment of price or payment of price due), reward, due punishment.'}"
"χλαμύς",2,"G55110","{'brief': 'a short cloak', 'long': 'a short cloak, worn by military officers and soldiers.'}"
"περιβόλαιον",2,"G40180","{'brief': 'a wrapper, mantle, veil', 'long': 'a wrapper, mantle, veil, cloak, covering.'}"
"ἄρχων",37,"G07580","{'brief': 'a ruler, prince, leader', 'long': 'a ruler, governor, leader, leading man; with the Jews, an official member (a member of the executive) of the assembly of elders.'}"
"ἄρχω",2,"G07570","{'brief': 'I reign, rule', 'long': 'I reign, rule.'}"
"δυνάστης",2,"G14130","{'brief': 'a ruler, potentate', 'long': '(lit: a man who rules by force), a ruler, potentate; also: courtier, member of the court.'}"
"ἀρχή",48,"G07460","{'brief': 'ruler, beginning', 'long': '(a) rule (kingly or magisterial), (b) plur: in a quasi-personal sense, almost: rulers, magistrates, (c) beginning.'}"
"κυριεύω",7,"G29610","{'brief': 'I have authority, rule over', 'long': 'I have authority, rule over.'}"
"κανών",2,"G25830","{'brief': 'rule, regulation, province', 'long': '(lit: a level, ruler), a rule, regulation, rule of conduct or doctrine, (b) a measured (defined) area, province.'}"
"βραβεύω",1,"G10180","{'brief': 'I rule, arbitrate', 'long': '(lit: to act as arbiter in the games), I rule, arbitrate.'}"
"σάκκος",4,"G45260","{'brief': 'sack-cloth', 'long': 'sack-cloth, a sign of mourning.'}"
"θυσία",28,"G23780","{'brief': 'a sacrifice', 'long': 'abstr. and concr: sacrifice; a sacrifice, offering.'}"
"θύω",6,"G23800","{'brief': 'I sacrifice, kill', 'long': 'I sacrifice, generally an animal; hence: I kill.'}"
"προσφορά",9,"G43760","{'brief': 'an offering, sacrifice', 'long': 'an offering, sacrifice.'}"
"ὑπόδημα",10,"G52660","{'brief': 'a sandal', 'long': 'a sandal; anything bound under.'}"
"σανδάλιον",2,"G45470","{'brief': 'a sandal', 'long': 'a sandal.'}"
"σφραγίζω",15,"G49720","{'brief': 'I set a seal upon', 'long': 'I seal, set a seal upon.'}"
"σφραγίς",15,"G49730","{'brief': 'a signet-ring, impression of a seal, the proof', 'long': 'a seal, signet ring, the impression of a seal, that which the seal attests, the proof.'}"
"σπείρω",52,"G46870","{'brief': 'I sow, spread, scatter', 'long': 'I sow, spread, scatter.'}"
"σπέρμα",43,"G46900","{'brief': 'seed, offspring', 'long': '(a) seed, commonly of cereals, (b) offspring, descendents.'}"
"σπόρος",6,"G47030","{'brief': 'seed for sowing', 'long': 'seed for sowing.'}"
"σπορά",1,"G47010","{'brief': 'seed', 'long': 'seed sown, a sowing.'}"
"ζητέω",115,"G22120","{'brief': 'I seek, search for, desire', 'long': 'I seek, search for, desire, require, demand.'}"
"ἐπιζητέω",13,"G19340","{'brief': 'I seek after, desire, search for', 'long': 'I seek after, desire, search for, make inquiries about.'}"
"ἀναζητέω",1,"G03270","{'brief': 'I seek out, search for', 'long': 'I seek out, search for (implying the difficulty of the task).'}"
"ἐπιχειρέω",1,"G20210","{'brief': 'I take in hand, attempt', 'long': 'I take in hand, attempt.'}"
"ἐκζητέω",5,"G15670","{'brief': 'I seek out, require', 'long': 'I seek out, seek out after, require.'}"
"ἁρπάζω",14,"G07260","{'brief': 'I seize, snatch, obtain by robbery', 'long': 'I seize, snatch, obtain by robbery.'}"
"καταλαμβάνω",5,"G26380","{'brief': 'I seize tight hold of, overtake, comprehend', 'long': '(a) I seize tight hold of, arrest, catch, capture, appropriate, (b) I overtake, (c) mid. aor: I perceived, comprehended.'}"
"περιέχω",1,"G40230","{'brief': 'I contain, seize', 'long': '(a) I contain (of a book containing subject matter); hence: it stands (has its content) thus, (b) I encompass, surround, get hold of, seize.'}"
"συναρπάζω",3,"G48840","{'brief': 'I seize, drag by force', 'long': 'I seize, drag by force.'}"
"πιάζω",10,"G40840","{'brief': 'I lay hold of', 'long': 'I lay hold of, apprehend, catch, arrest.'}"
"ἐπιλαμβάνομαι",6,"G19490","{'brief': 'I seize, take hold of', 'long': 'I lay hold of, take hold of, seize (sometimes with beneficent, sometimes with hostile, intent).'}"
"συλλαμβάνω",1,"G48150","{'brief': 'I seize, apprehend, become pregnant', 'long': 'I seize, apprehend, assist, conceive, become pregnant.'}"
"πέμπω",79,"G39920","{'brief': 'I send', 'long': 'I send, transmit, permit to go, put forth.'}"
"ἀποστέλλω",133,"G06490","{'brief': 'I send forth, send, send away, dismiss', 'long': 'I send forth, send (as a messenger, commission, etc.), send away, dismiss.'}"
"παρίστημι",3,"G39360","{'brief': 'I bring, present, come up to and stand by', 'long': 'I bring, present, prove, come up to and stand by, am present.'}"
"ἐξαποστέλλω",12,"G18210","{'brief': 'I send forth', 'long': 'I send away, send forth (a person qualified for a task).'}"
"ἀναπέμπω",3,"G03750","{'brief': 'I send up to a higher tribunal, I send back', 'long': 'I send up (to a higher tribunal), send back.'}"
"μεταπέμπω",3,"G33430","{'brief': 'I send for, summon', 'long': 'I send for, summon.'}"
"ἐκπέμπω",2,"G15990","{'brief': 'I send out', 'long': 'I send out, send forth.'}"
"προπέμπω",5,"G43110","{'brief': 'I send forward, accompany', 'long': 'I send forward, accompany, equip for a journey.'}"
"μετακαλέω",1,"G33330","{'brief': 'I send for', 'long': 'mid: I summon to myself, send for.'}"
"συμπέμπω",2,"G48420","{'brief': 'I send together with', 'long': 'I send together with.'}"
"συναποστέλλω",1,"G48820","{'brief': 'I send together with', 'long': 'I send together with.'}"
"ἔχιδνα",5,"G21910","{'brief': 'a serpent, snake, viper', 'long': 'a serpent, snake, viper.'}"
"ὄφις",14,"G37890","{'brief': 'a serpent', 'long': 'a serpent, snake; used of the devil or Satan.'}"
"θηρίον",45,"G23420","{'brief': 'a wild beast, animal', 'long': 'properly: a wild beast, hence: any animal; met: a brute.'}"
"λατρεύω",21,"G30000","{'brief': 'I serve, worship', 'long': 'I serve, especially God, perhaps simply: I worship.'}"
"δουλεύω",25,"G13980","{'brief': 'I am a slave, am subject to, obey', 'long': 'I am a slave, am subject to, obey, am devoted.'}"
"παῖς",24,"G38160","{'brief': 'a boy or girl child', 'long': '(a) a male child, boy, (b) a male slave, servant; thus: a servant of God, especially as a title of the Messiah, (c) a female child, girl.'}"
"δοῦλος",126,"G14010","{'brief': 'a male slave', 'long': '(a) (as adj.) enslaved, (b) (as noun) a (male) slave.'}"
"σύνδουλος",7,"G48890","{'brief': 'a fellow servant, colleague', 'long': 'a fellow slave, fellow servant; of Christians: a fellow worker, colleague.'}"
"παιδίσκη",13,"G38140","{'brief': 'a female slave, maidservant, maid.', 'long': 'a female slave, maidservant, maid, young girl.'}"
"μισθωτός",3,"G34110","{'brief': 'a hired servant', 'long': 'a hired servant, hireling.'}"
"ὑπηρέτης",11,"G52570","{'brief': 'a servant, an attendant', 'long': 'a servant, an attendant, (a) an officer, lictor, (b) an attendant in a synagogue, (c) a minister of the gospel.'}"
"διακονέω",8,"G12470","{'brief': 'I wait at table, serve', 'long': 'I wait at table (particularly of a slave who waits on guests); I serve (generally).'}"
"διακονία",16,"G12480","{'brief': 'waiting at table, service, ministration', 'long': 'waiting at table; in a wider sense: service, ministration.'}"
"μίσθιος",2,"G34070","{'brief': 'a paid worker', 'long': 'a paid worker, hired servant, hireling (contrasted with a slave).'}"
"οἰκέτης",4,"G36100","{'brief': 'a household servant', 'long': 'a household servant.'}"
"λατρεία",5,"G29990","{'brief': 'service, worship', 'long': 'service rendered to God, perhaps simply: worship.'}"
"δούλη",1,"G13990","{'brief': 'a female slave, bonds-maid', 'long': 'a female slave, bonds-maid.'}"
"προσκαρτερέω",1,"G43420","{'brief': 'I persist', 'long': 'I persist, persevere in, continue steadfast in; I wait upon.'}"
"δουλόω",8,"G14020","{'brief': 'I enslave', 'long': 'I enslave.'}"
"λειτουργός",1,"G30110","{'brief': 'a minister, servant', 'long': 'a minister, servant, of an official character; of priests and Levites.'}"
"δουλεία",5,"G13970","{'brief': 'slavery, bondage', 'long': 'slavery, bondage.'}"
"θεράπων",1,"G23240","{'brief': 'a servant, attendant', 'long': 'a servant, attendant, minister.'}"
"προσέχω",1,"G43370","{'brief': 'I pay attention to, devote myself to', 'long': '(a) I attend to, pay attention to, (b) I beware, am cautious, (c) I join, devote myself to.'}"
"σκιά",7,"G46390","{'brief': 'a shadow, thick darkness, an outline', 'long': 'a shadow, shade, thick darkness, an outline.'}"
"ἀποσκίασμα",1,"G06440","{'brief': 'a shadow, a faint image or copy', 'long': 'either a shadow cast by an object, or a faint image or copy of an object.'}"
"ὀνειδίζω",8,"G36790","{'brief': 'I reproach, revile, upbraid', 'long': 'I reproach, revile, upbraid.'}"
"ἐπαισχύνομαι",11,"G18700","{'brief': 'I am ashamed', 'long': 'I am ashamed, am ashamed of.'}"
"ἀτιμάζω",2,"G08180","{'brief': 'I disgrace, dishonor', 'long': 'I disgrace, treat disgracefully, dishonor, insult; I despise.'}"
"καταισχύνω",13,"G26170","{'brief': 'I shame, disgrace, put to utter confusion', 'long': 'I shame, disgrace, bring to shame, put to utter confusion, frustrate.'}"
"αἰσχύνη",6,"G01520","{'brief': 'shame', 'long': 'shame, shamefacedness, shameful deeds.'}"
"αἰσχύνω",5,"G01530","{'brief': 'I am ashamed, am put to shame', 'long': 'I am ashamed, am put to shame.'}"
"ταπεινόω",4,"G50130","{'brief': 'I humble, humiliate', 'long': 'I make or bring low, humble, humiliate; pass: I am humbled.'}"
"ἀσχημοσύνη",2,"G08080","{'brief': 'unseemliness, shame, nakedness', 'long': 'unseemly behavior, unseemliness, indecency, shame, nakedness, an indecent (lewd) act.'}"
"ὀνειδισμός",5,"G36800","{'brief': 'reproach, reviling', 'long': 'reproach, reviling.'}"
"ἐντρέπω",3,"G17880","{'brief': 'I turn to confusion, put to shame, reverence', 'long': '(a) I turn to confusion, put to shame, (b) mid: I reverence, regard.'}"
"ἐντροπή",2,"G17910","{'brief': 'shame', 'long': 'shame.'}"
"αἰσχρός",4,"G01500","{'brief': 'base, disgraceful', 'long': 'base, disgraceful.'}"
"ἀνεπίλημπτος",2,"G04230","{'brief': 'irreproachable', 'long': 'irreproachable, never caught doing wrong.'}"
"ἀνεπαίσχυντος",1,"G04220","{'brief': 'having no cause to be ashamed', 'long': 'having no cause to be ashamed.'}"
"εἷς",29,"G15200","{'brief': 'one', 'long': 'one.'}"
"πρόβατον",38,"G42630","{'brief': 'a sheep', 'long': 'a sheep.'}"
"προβατικός",1,"G42620","{'brief': 'pertaining to sheep', 'long': 'pertaining to sheep.'}"
"προβάτιον",1,"G42625","{'brief': 'pertaining to sheep', 'long': 'pertaining to sheep.'}"
"ποιμαίνω",11,"G41650","{'brief': 'I shepherd, tend', 'long': 'I shepherd, tend, herd; hence: I rule, govern.'}"
"ποιμήν",17,"G41660","{'brief': 'a shepherd', 'long': 'a shepherd; hence met: of the feeder, protector, and ruler of a flock of men.'}"
"ἀρχιποίμην",1,"G07500","{'brief': 'the chief shepherd', 'long': 'the chief shepherd.'}"
"ἄργυρος",5,"G06960","{'brief': 'silver as a metal', 'long': 'silver as a metal.'}"
"ἀργύριον",20,"G06940","{'brief': 'silver, a shekel, money in general', 'long': 'silver, a piece of silver, a shekel, money in general.'}"
"ἀργυροῦς",3,"G06930","{'brief': 'made of silver', 'long': 'made of silver.'}"
"ἀδελφή",25,"G00790","{'brief': 'a sister', 'long': 'a sister, a woman (fellow-)member of a church, a Christian woman.'}"
"κρανίον",4,"G28980","{'brief': 'a skull', 'long': 'a skull.'}"
"ὕπνος",6,"G52580","{'brief': 'sleep', 'long': 'sleep; fig: spiritual sleep.'}"
"καθεύδω",22,"G25180","{'brief': 'I sleep, am sleeping', 'long': 'I sleep, am sleeping.'}"
"ἀφυπνόω",1,"G08790","{'brief': 'I fall asleep', 'long': 'I fall asleep.'}"
"παγιδεύω",1,"G38020","{'brief': 'I ensnare, entrap', 'long': 'I ensnare, entrap, entangle.'}"
"θηρεύω",1,"G23400","{'brief': 'I hunt, seek to catch', 'long': 'I hunt, seek to catch or entrap; met: I lay hold of.'}"
"παγίς",5,"G38030","{'brief': 'a snare, trap', 'long': 'a snare, trap (especially for catching birds) hence, met: stratagem, device, wile.'}"
"θήρα",1,"G23390","{'brief': 'hunting, entrapping', 'long': 'hunting, entrapping; prey, game; a net, means of capture.'}"
"σκάνδαλον",12,"G46250","{'brief': 'a snare, stumbling-block', 'long': 'a snare, stumbling-block, cause for error.'}"
"ἐνώπιον",87,"G17990","{'brief': 'before the face of, in the presence of', 'long': 'before the face of, in the presence of, in the eyes of.'}"
"χιών",2,"G55100","{'brief': 'snow', 'long': 'snow.'}"
"ἐπισπείρω",1,"G19865","{'brief': 'I become uncircumcised', 'long': '(lit: I draw over), mid: I become as uncircumcised.'}"
"φυτεύω",4,"G54520","{'brief': 'I plant', 'long': 'I plant, set.'}"
"βάλλω",2,"G09060","{'brief': 'I cast, throw, rush, put, place, drop', 'long': '(a) I cast, throw, rush, (b) often, in the weaker sense: I place, put, drop.'}"
"ῥάβδος",12,"G44640","{'brief': 'a rod, staff', 'long': 'a rod, staff, staff of authority, scepter.'}"
"ἰσχύω",26,"G24800","{'brief': 'I am strong, able', 'long': 'I have strength, am strong, am in full health and vigor, am able; meton: I prevail.'}"
"ἵστημι",1,"G24760","{'brief': 'I cause to stand, stand', 'long': 'trans: (a) I make to stand, place, set up, establish, appoint; mid: I place myself, stand, (b) I set in balance, weigh; intrans: (c) I stand, stand by, stand still; met: I stand ready, stand firm, am steadfast.'}"
"ἰσχύς",10,"G24790","{'brief': 'strength, power', 'long': 'strength (absolutely), power, might, force, ability.'}"
"κραταιόω",4,"G29010","{'brief': 'I strengthen, confirm, grow strong', 'long': 'I strengthen, confirm; pass: I grow strong, become strong.'}"
"κατισχύω",1,"G27290","{'brief': 'I prevail against, overpower, am able', 'long': 'I prevail against, overpower, get the upper hand.'}"
"στηρίζω",12,"G47410","{'brief': 'I fix firmly, strengthen', 'long': '(a) I fix firmly, direct myself towards, (b) generally met: I buttress, prop, support; I strengthen, establish.'}"
"στερεόω",3,"G47320","{'brief': 'I strengthen, confirm, establish', 'long': 'I strengthen, confirm, establish, settle.'}"
"ἐνισχύω",1,"G17650","{'brief': 'I invigorate, strengthen', 'long': 'I invigorate, strengthen.'}"
"ἐνδυναμόω",7,"G17430","{'brief': 'I fill with power, strengthen', 'long': 'I fill with power, strengthen, make strong.'}"
"ἐπιστηρίζω",3,"G19910","{'brief': 'I prop up, uphold, confirm', 'long': 'I prop up, uphold, support, confirm, make stronger.'}"
"ἐξισχύω",1,"G18400","{'brief': 'I have strength for, am perfectly able', 'long': 'I have strength for (a difficult task), am perfectly able.'}"
"δυναμόω",1,"G14120","{'brief': 'I empower, fill with power', 'long': 'I empower, fill with power, strengthen.'}"
"σθενόω",1,"G45990","{'brief': 'I strengthen', 'long': 'I strengthen.'}"
"σκανδαλίζω",13,"G46240","{'brief': 'I cause to stumble', 'long': 'I cause to stumble, cause to sin, cause to become indignant, shock, offend.'}"
"προσκόπτω",6,"G43500","{'brief': 'I stumble', 'long': 'I stumble, strike the foot against, beat upon, take offense at.'}"
"πρόσκομμα",6,"G43480","{'brief': 'a stumbling-block', 'long': 'a stumbling-block, an occasion for falling, a moral embarrassment.'}"
"πταίω",5,"G44170","{'brief': 'I stumble, fall, sin', 'long': 'I stumble, fall, sin, err, transgress.'}"
"ἄπταιστος",1,"G06790","{'brief': 'without stumbling or falling', 'long': 'without stumbling or falling, sure-footed.'}"
"προσκοπή",1,"G43490","{'brief': 'a cause of stumbling', 'long': 'a cause of stumbling, offense, shock.'}"
"πάσχω",40,"G39580","{'brief': 'I am acted upon, suffer', 'long': 'I am acted upon in a certain way, either good or bad; I experience ill treatment, suffer.'}"
"παθητός",1,"G38050","{'brief': 'destined to suffer', 'long': 'destined to suffer.'}"
"ταλαιπωρία",1,"G50040","{'brief': 'hardship, misery', 'long': 'hardship, misery, distress, toil.'}"
"συνπάσχω",2,"G48410","{'brief': 'I suffer together with', 'long': 'I suffer together with, sympathize.'}"
"ζημιόω",1,"G22100","{'brief': 'I inflict loss upon, punish', 'long': 'I inflict loss (damage) upon, fine, punish, sometimes with the acc. of the penalty, even when the verb is passive.'}"
"προπάσχω",1,"G43100","{'brief': 'I suffer previously', 'long': 'I suffer previously.'}"
"τίνω",1,"G50990","{'brief': 'I pay', 'long': 'I pay (penalty).'}"
"συνκακοπαθέω",2,"G47770","{'brief': 'I suffer hardships together with', 'long': 'I suffer hardships together with.'}"
"συνκακουχέω",1,"G47780","{'brief': 'I suffer ill-treatment with', 'long': 'I suffer ill-treatment with.'}"
"ἀδικέω",17,"G00910","{'brief': 'I act unjustly towards', 'long': 'I act unjustly towards, injure, harm.'}"
"σαρόω",3,"G45630","{'brief': 'I sweep', 'long': 'I sweep, cleanse by sweeping.'}"
"μάχαιρα",29,"G31620","{'brief': 'a sword', 'long': 'a sword.'}"
"ῥομφαία",7,"G45010","{'brief': 'a sword, piercing grief', 'long': 'a sword, scimitar; fig: war, piercing grief.'}"
"τελώνης",21,"G50570","{'brief': 'a collector of taxes', 'long': 'a publican, collector of taxes.'}"
"τελώνιον",3,"G50580","{'brief': ""a tax-collector's office"", 'long': ""a tax-collector's office, toll-house.""}"
"τέλος",2,"G50560","{'brief': 'an end, purpose, tax', 'long': '(a) an end, (b) event or issue, (c) the principal end, aim, purpose, (d) a tax.'}"
"ἀρχιτελώνης",1,"G07540","{'brief': 'head of a custom-house, chief tax-gatherer', 'long': 'head of a custom-house, chief tax-gatherer or publican.'}"
"φόρος",5,"G54110","{'brief': 'a tax, tribute', 'long': 'a tax, tribute, especially on persons.'}"
"διδακτός",2,"G13180","{'brief': 'taught, instructed', 'long': 'taught, instructed.'}"
"παράδοσις",13,"G38620","{'brief': 'an instruction, tradition', 'long': 'an instruction, tradition.'}"
"θεοδίδακτος",1,"G23120","{'brief': 'taught by God', 'long': 'taught by God, divinely instructed.'}"
"διδακτικός",2,"G13170","{'brief': 'able to teach, apt to teach', 'long': 'able to teach, apt to teach.'}"
"διδάσκαλος",58,"G13200","{'brief': 'a teacher', 'long': 'a teacher, master.'}"
"νομοδιδάσκαλος",3,"G35470","{'brief': 'a teacher and interpreter of the Mosaic Law', 'long': 'a teacher and interpreter of the Mosaic Law.'}"
"ἀποδεκατόω",3,"G05860","{'brief': 'I take off a tenth part, pay tithe', 'long': 'I take off (deduct) a tenth part (of my property) (and give it away), pay tithe.'}"
"ἀποδεκατεύω",1,"G05860","{'brief': 'I take off a tenth part, pay tithe', 'long': 'I take off (deduct) a tenth part (of my property) (and give it away), pay tithe.'}"
